0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+01 4.407926498118600565e-03 7.168017706660548272e-05 -9.946766026416051787e-01 4.407926498118600565e-03 7.168017706660548272e-05
9.241414141414140415e-01 0.000000000000000000e+00 1.050000000000000000e+01 3.310134235347237091e-03 1.053176969923313583e-01 -9.873303760539345886e-01 3.310134235347237091e-03 1.053176969923313583e-01
1.848282828282828083e+00 0.000000000000000000e+00 1.050000000000000000e+01 5.606617332293496042e-03 2.069671998689445458e-01 -9.710390145164689013e-01 5.606617332293496042e-03 2.069671998689445458e-01
2.772424242424242014e+00 0.000000000000000000e+00 1.050000000000000000e+01 8.754466828263371761e-03 3.065887408621921217e-01 -9.475719859182032412e-01 8.754466828263371761e-03 3.065887408621921217e-01
3.696565656565656166e+00 0.000000000000000000e+00 1.050000000000000000e+01 1.227120717347630549e-02 4.011951426328139725e-01 -9.082330322510853149e-01 1.227120717347630549e-02 4.011951426328139725e-01
4.620707070707069875e+00 0.000000000000000000e+00 1.050000000000000000e+01 1.197883377368449964e-02 4.922661208790007903e-01 -8.600641830285769007e-01 1.197883377368449964e-02 4.922661208790007903e-01
5.544848484848484027e+00 0.000000000000000000e+00 1.050000000000000000e+01 1.669195812566479781e-02 5.788562916216890564e-01 -8.079953890697779695e-01 1.669195812566479781e-02 5.788562916216890564e-01
6.468989898989898180e+00 0.000000000000000000e+00 1.050000000000000000e+01 1.863008409345152244e-02 6.534232541083675461e-01 -7.462372392150495859e-01 1.863008409345152244e-02 6.534232541083675461e-01
7.393131313131312332e+00 0.000000000000000000e+00 1.050000000000000000e+01 1.633898186417856099e-02 7.253256300809691748e-01 -6.778454470401363841e-01 1.633898186417856099e-02 7.253256300809691748e-01
8.317272727272726485e+00 0.000000000000000000e+00 1.050000000000000000e+01 1.903599260732875484e-02 7.872479160929548581e-01 -6.070236013798920860e-01 1.903599260732875484e-02 7.872479160929548581e-01
9.241414141414139749e+00 0.000000000000000000e+00 1.050000000000000000e+01 1.932401707734601737e-02 8.385627030784847946e-01 -5.299543998625932950e-01 1.932401707734601737e-02 8.385627030784847946e-01
1.016555555555555479e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.112243343900376685e-02 8.869679570891619846e-01 -4.507186511620401848e-01 2.112243343900376685e-02 8.869679570891619846e-01
1.108969696969696805e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.270615426858595826e-02 9.234067659164466590e-01 -3.713373381392438555e-01 2.270615426858595826e-02 9.234067659164466590e-01
1.201383838383838309e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.317258584292301860e-02 9.547621730061649492e-01 -2.904515539807662194e-01 2.317258584292301860e-02 9.547621730061649492e-01
1.293797979797979636e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.451578626222775462e-02 9.735074103819759683e-01 -2.082171388962195113e-01 2.451578626222775462e-02 9.735074103819759683e-01
1.386212121212121140e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.595109735259847755e-02 9.867116758326520687e-01 -1.283977415265168676e-01 2.595109735259847755e-02 9.867116758326520687e-01
1.478626262626262466e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.553777527658768198e-02 9.947133518191340062e-01 -5.155606220915975868e-02 2.553777527658768198e-02 9.947133518191340062e-01
1.571040404040403793e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.654148979643314310e-02 9.965405069613553213e-01 2.359558420802309459e-02 2.654148979643314310e-02 9.965405069613553213e-01
1.663454545454545297e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.652500987833043139e-02 9.932834140272468471e-01 9.788835356871072868e-02 2.652500987833043139e-02 9.932834140272468471e-01
1.755868686868686623e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.531512094946900340e-02 9.837628607483376308e-01 1.661252325870085922e-01 2.531512094946900340e-02 9.837628607483376308e-01
1.848282828282827950e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.525100354468428829e-02 9.717549476018664256e-01 2.339068168200239550e-01 2.525100354468428829e-02 9.717549476018664256e-01
1.940696969696969632e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.600754696281344994e-02 9.523472674757896828e-01 2.957502727677656651e-01 2.600754696281344994e-02 9.523472674757896828e-01
2.033111111111110958e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.631282643355086284e-02 9.328180784113312418e-01 3.562314217796273552e-01 2.631282643355086284e-02 9.328180784113312418e-01
2.125525252525252284e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.512288655059451148e-02 9.093161789116639415e-01 4.121005842695860677e-01 2.512288655059451148e-02 9.093161789116639415e-01
2.217939393939393611e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.398661730782509702e-02 8.835589847046800838e-01 4.643284487197739674e-01 2.398661730782509702e-02 8.835589847046800838e-01
2.310353535353534937e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.284052985910096575e-02 8.560902298701080770e-01 5.128075878980036251e-01 2.284052985910096575e-02 8.560902298701080770e-01
2.402767676767676619e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.309551479425648104e-02 8.283632047455945502e-01 5.588673579101938182e-01 2.309551479425648104e-02 8.283632047455945502e-01
2.495181818181817945e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.347799431107936569e-02 7.970430722946310054e-01 6.001922700011337319e-01 2.347799431107936569e-02 7.970430722946310054e-01
2.587595959595959272e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.157855700735903520e-02 7.661124114856057155e-01 6.383695638377422377e-01 2.157855700735903520e-02 7.661124114856057155e-01
2.680010101010100598e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.970443966539579123e-02 7.353260147023452653e-01 6.742637707102678846e-01 1.970443966539579123e-02 7.353260147023452653e-01
2.772424242424242280e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.120482491346168188e-02 7.034101169556438160e-01 7.087301781502006737e-01 2.120482491346168188e-02 7.034101169556438160e-01
2.864838383838383606e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.029866119431202043e-02 6.717271035932121936e-01 7.379873334393758366e-01 2.029866119431202043e-02 6.717271035932121936e-01
2.957252525252524933e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.806887788721814325e-02 6.404919441376982769e-01 7.661292358583052797e-01 1.806887788721814325e-02 6.404919441376982769e-01
3.049666666666666259e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.895950776726924858e-02 6.087680470304598357e-01 7.918322870499749921e-01 1.895950776726924858e-02 6.087680470304598357e-01
3.142080808080807586e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.726131077208749656e-02 5.777730566141694446e-01 8.145483055309867826e-01 1.726131077208749656e-02 5.777730566141694446e-01
3.234494949494948912e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.554172017696865693e-02 5.466646042604196287e-01 8.362724317116715378e-01 1.554172017696865693e-02 5.466646042604196287e-01
3.326909090909090594e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.650333531767220543e-02 5.157520369871336774e-01 8.557386530362256494e-01 1.650333531767220543e-02 5.157520369871336774e-01
3.419323232323232276e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.508526524184582857e-02 4.853681412707543386e-01 8.729631630657380681e-01 1.508526524184582857e-02 4.853681412707543386e-01
3.511737373737373247e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.400454958680244846e-02 4.550693201353843698e-01 8.898918244084776941e-01 1.400454958680244846e-02 4.550693201353843698e-01
3.604151515151514928e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.386024295547589810e-02 4.259014218254076889e-01 9.039711401438557115e-01 1.386024295547589810e-02 4.259014218254076889e-01
3.696565656565655900e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.283748786860485977e-02 3.967135446266535914e-01 9.171850461695694179e-01 1.283748786860485977e-02 3.967135446266535914e-01
3.788979797979797581e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.180120447847407203e-02 3.684399728961151865e-01 9.289101501981071873e-01 1.180120447847407203e-02 3.684399728961151865e-01
3.881393939393939263e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.049981989884482894e-02 3.407876265223810930e-01 9.396663242771170488e-01 1.049981989884482894e-02 3.407876265223810930e-01
3.973808080808080234e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.054153906160693044e-02 3.135134117069175996e-01 9.492571373275155988e-01 1.054153906160693044e-02 3.135134117069175996e-01
4.066222222222221916e+01 0.000000000000000000e+00 1.050000000000000000e+01 8.909965346905178787e-03 2.869673354937406495e-01 9.576125187657179572e-01 8.909965346905178787e-03 2.869673354937406495e-01
4.158636363636362887e+01 0.000000000000000000e+00 1.050000000000000000e+01 8.288275244713573520e-03 2.609428557413588368e-01 9.651766624668478567e-01 8.288275244713573520e-03 2.609428557413588368e-01
4.251050505050504569e+01 0.000000000000000000e+00 1.050000000000000000e+01 7.660291450150591777e-03 2.356120261436442931e-01 9.714019050972745317e-01 7.660291450150591777e-03 2.356120261436442931e-01
4.343464646464646250e+01 0.000000000000000000e+00 1.050000000000000000e+01 7.100917144235127307e-03 2.103647434450763853e-01 9.774485347323920159e-01 7.100917144235127307e-03 2.103647434450763853e-01
4.435878787878787222e+01 0.000000000000000000e+00 1.050000000000000000e+01 5.581824571510613994e-03 1.864194912163463502e-01 9.821241200972088414e-01 5.581824571510613994e-03 1.864194912163463502e-01
4.528292929292928903e+01 0.000000000000000000e+00 1.050000000000000000e+01 5.445207661689968094e-03 1.625679973838577985e-01 9.865034557943465066e-01 5.445207661689968094e-03 1.625679973838577985e-01
4.620707070707069875e+01 0.000000000000000000e+00 1.050000000000000000e+01 5.067012501549769676e-03 1.397256951539001535e-01 9.899006062633530778e-01 5.067012501549769676e-03 1.397256951539001535e-01
4.713121212121211556e+01 0.000000000000000000e+00 1.050000000000000000e+01 3.941387216165523170e-03 1.171227220707215799e-01 9.930854858331211732e-01 3.941387216165523170e-03 1.171227220707215799e-01
4.805535353535353238e+01 0.000000000000000000e+00 1.050000000000000000e+01 3.040758188433948742e-03 9.513860635797818932e-02 9.952111006352136746e-01 3.040758188433948742e-03 9.513860635797818932e-02
4.897949494949494209e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.581053847166402387e-03 7.313555130789048397e-02 9.972632116999884389e-01 2.581053847166402387e-03 7.313555130789048397e-02
4.990363636363635891e+01 0.000000000000000000e+00 1.050000000000000000e+01 1.215133439013701012e-03 5.195813286282510018e-02 9.985540896918627674e-01 1.215133439013701012e-03 5.195813286282510018e-02
5.082777777777777573e+01 0.000000000000000000e+00 1.050000000000000000e+01 5.894900252828161194e-04 3.119721667872960014e-02 9.994618826951138235e-01 5.894900252828161194e-04 3.119721667872960014e-02
5.175191919191918544e+01 0.000000000000000000e+00 1.050000000000000000e+01 2.312245172565654140e-06 1.090783530518792122e-02 9.998171721419510938e-01 2.312245172565654140e-06 1.090783530518792122e-02
5.267606060606060225e+01 0.000000000000000000e+00 1.050000000000000000e+01 -3.606158962219519057e-05 -9.124475086954828701e-03 9.999186251534111225e-01 -3.606158962219519057e-05 -9.124475086954828701e-03
5.360020202020201197e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.528748656206093282e-03 -2.861796156423613430e-02 9.994033550452143810e-01 -1.528748656206093282e-03 -2.861796156423613430e-02
5.452434343434342878e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.713473009834217287e-03 -4.796782301293078810e-02 9.986666907086139133e-01 -1.713473009834217287e-03 -4.796782301293078810e-02
5.544848484848484560e+01 0.000000000000000000e+00 1.050000000000000000e+01 -2.265570012892810254e-03 -6.710111201698640282e-02 9.976089196627058175e-01 -2.265570012892810254e-03 -6.710111201698640282e-02
5.637262626262625531e+01 0.000000000000000000e+00 1.050000000000000000e+01 -3.778641464865960947e-03 -8.583437351836338547e-02 9.961824011320721262e-01 -3.778641464865960947e-03 -8.583437351836338547e-02
5.729676767676767213e+01 0.000000000000000000e+00 1.050000000000000000e+01 -3.578763599635666204e-03 -1.043303279543594808e-01 9.944465964338170538e-01 -3.578763599635666204e-03 -1.043303279543594808e-01
5.822090909090908184e+01 0.000000000000000000e+00 1.050000000000000000e+01 -4.753034074146163766e-03 -1.227013773435867428e-01 9.923185763173161256e-01 -4.753034074146163766e-03 -1.227013773435867428e-01
5.914505050505049866e+01 0.000000000000000000e+00 1.050000000000000000e+01 -4.635443198430567492e-03 -1.409192866144695633e-01 9.899350185306814431e-01 -4.635443198430567492e-03 -1.409192866144695633e-01
6.006919191919191547e+01 0.000000000000000000e+00 1.050000000000000000e+01 -6.166736934623941527e-03 -1.589645547256815783e-01 9.871489421526594699e-01 -6.166736934623941527e-03 -1.589645547256815783e-01
6.099333333333332519e+01 0.000000000000000000e+00 1.050000000000000000e+01 -6.314542578442754878e-03 -1.770251511323205906e-01 9.840913591418154471e-01 -6.314542578442754878e-03 -1.770251511323205906e-01
6.191747474747474200e+01 0.000000000000000000e+00 1.050000000000000000e+01 -6.679247696845904032e-03 -1.948434397757937420e-01 9.806598378433548646e-01 -6.679247696845904032e-03 -1.948434397757937420e-01
6.284161616161615171e+01 0.000000000000000000e+00 1.050000000000000000e+01 -7.736008288623031671e-03 -2.126715016815262926e-01 9.769665588137371737e-01 -7.736008288623031671e-03 -2.126715016815262926e-01
6.376575757575756853e+01 0.000000000000000000e+00 1.050000000000000000e+01 -7.804428583290314893e-03 -2.305757035185402315e-01 9.728625989395588425e-01 -7.804428583290314893e-03 -2.305757035185402315e-01
6.468989898989897824e+01 0.000000000000000000e+00 1.050000000000000000e+01 -8.809026397826807270e-03 -2.485606770163849566e-01 9.683413421505160379e-01 -8.809026397826807270e-03 -2.485606770163849566e-01
6.561404040404039506e+01 0.000000000000000000e+00 1.050000000000000000e+01 -8.939902935644917017e-03 -2.665078487720252687e-01 9.636695379428821262e-01 -8.939902935644917017e-03 -2.665078487720252687e-01
6.653818181818181188e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.003197340233687694e-02 -2.845029263189879920e-01 9.582641763786571287e-01 -1.003197340233687694e-02 -2.845029263189879920e-01
6.746232323232322869e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.066979483315006090e-02 -3.026341608858642562e-01 9.527697673140377299e-01 -1.066979483315006090e-02 -3.026341608858642562e-01
6.838646464646464551e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.032383389567036354e-02 -3.214538312490040073e-01 9.465322932675930279e-01 -1.032383389567036354e-02 -3.214538312490040073e-01
6.931060606060604812e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.129225453078439891e-02 -3.401328252059103718e-01 9.399727055506348350e-01 -1.129225453078439891e-02 -3.401328252059103718e-01
7.023474747474746493e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.200248929528065917e-02 -3.591752880710784579e-01 9.329029972363807044e-01 -1.200248929528065917e-02 -3.591752880710784579e-01
7.115888888888888175e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.256731288902993536e-02 -3.786401583071766219e-01 9.252809766324687768e-01 -1.256731288902993536e-02 -3.786401583071766219e-01
7.208303030303029857e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.276731462554848290e-02 -3.981523422242415622e-01 9.169141341514756016e-01 -1.276731462554848290e-02 -3.981523422242415622e-01
7.300717171717171539e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.389243086904915804e-02 -4.184981002181640264e-01 9.077225716984331783e-01 -1.389243086904915804e-02 -4.184981002181640264e-01
7.393131313131311799e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.366140185900019399e-02 -4.392790789378369642e-01 8.978025887434225583e-01 -1.366140185900019399e-02 -4.392790789378369642e-01
7.485545454545453481e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.430273322304510472e-02 -4.604556690200228841e-01 8.869022808040802897e-01 -1.430273322304510472e-02 -4.604556690200228841e-01
7.577959595959595163e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.491275588469643566e-02 -4.823201433986339381e-01 8.752470119786989189e-01 -1.491275588469643566e-02 -4.823201433986339381e-01
7.670373737373736844e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.549350629935156154e-02 -5.054520417501626728e-01 8.624131198463940162e-01 -1.549350629935156154e-02 -5.054520417501626728e-01
7.762787878787878526e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.600090268512149166e-02 -5.283234179024483002e-01 8.482379259715722153e-01 -1.600090268512149166e-02 -5.283234179024483002e-01
7.855202020202018787e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.634465286156908115e-02 -5.523763279859537079e-01 8.327637961695016910e-01 -1.634465286156908115e-02 -5.523763279859537079e-01
7.947616161616160468e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.696132258509244414e-02 -5.780603466284522929e-01 8.155470377011052596e-01 -1.696132258509244414e-02 -5.780603466284522929e-01
8.040030303030302150e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.713961818588960809e-02 -6.037710467787710256e-01 7.963069836051692718e-01 -1.713961818588960809e-02 -6.037710467787710256e-01
8.132444444444443832e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.767630858782914469e-02 -6.295730129419613297e-01 7.760113926655403116e-01 -1.767630858782914469e-02 -6.295730129419613297e-01
8.224858585858585514e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.807048137155298564e-02 -6.579923676540224697e-01 7.518533453709652647e-01 -1.807048137155298564e-02 -6.579923676540224697e-01
8.317272727272725774e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.836268961083153961e-02 -6.866911782250022522e-01 7.259302047373432654e-01 -1.836268961083153961e-02 -6.866911782250022522e-01
8.409686868686867456e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.859768820374316581e-02 -7.154344748808194598e-01 6.976687303521321715e-01 -1.859768820374316581e-02 -7.154344748808194598e-01
8.502101010101009138e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.933735561526647023e-02 -7.462741718019891835e-01 6.635022641005232646e-01 -1.933735561526647023e-02 -7.462741718019891835e-01
8.594515151515150819e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.944461273993989756e-02 -7.764723519558276443e-01 6.288327044405277455e-01 -1.944461273993989756e-02 -7.764723519558276443e-01
8.686929292929292501e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.938334025570967109e-02 -8.082524533368363739e-01 5.859141012004827065e-01 -1.938334025570967109e-02 -8.082524533368363739e-01
8.779343434343432762e+01 0.000000000000000000e+00 1.050000000000000000e+01 -1.991101505085297527e-02 -8.398046334904389898e-01 5.411350124458617072e-01 -1.991101505085297527e-02 -8.398046334904389898e-01
8.871757575757574443e+01 0.000000000000000000e+00 1.050000000000000000e+01 -2.009591592945200386e-02 -8.705828328723861365e-01 4.865452796488885512e-01 -2.009591592945200386e-02 -8.705828328723861365e-01
8.964171717171716125e+01 0.000000000000000000e+00 1.050000000000000000e+01 -2.024324599794828303e-02 -9.013467244420304558e-01 4.308578933054726945e-01 -2.024324599794828303e-02 -9.013467244420304558e-01
9.056585858585857807e+01 0.000000000000000000e+00 1.050000000000000000e+01 -2.028872888816904418e-02 -9.291354981851100980e-01 3.608878121544500939e-01 -2.028872888816904418e-02 -9.291354981851100980e-01
9.148999999999999488e+01 0.000000000000000000e+00 1.050000000000000000e+01 -2.045194364385345687e-02 -9.564115117225783225e-01 2.903101867509676470e-01 -2.045194364385345687e-02 -9.564115117225783225e-01
