0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+01 1.364443000313610155e-02 -1.574104920096449506e-02 -9.661705696667167720e-01 1.364443000313610155e-02 -1.574104920096449506e-02
9.080808080808081550e-01 0.000000000000000000e+00 2.000000000000000000e+01 -3.654272511416133129e-02 8.255724111163495471e-02 -9.613691478667867329e-01 -3.654272511416133129e-02 8.255724111163495471e-02
1.816161616161616310e+00 0.000000000000000000e+00 2.000000000000000000e+01 -9.362130148229882987e-02 1.811795855180099724e-01 -9.549101307849270359e-01 -9.362130148229882987e-02 1.811795855180099724e-01
2.724242424242424576e+00 0.000000000000000000e+00 2.000000000000000000e+01 -1.307806838290866414e-01 2.763125694788328701e-01 -9.346075691022759369e-01 -1.307806838290866414e-01 2.763125694788328701e-01
3.632323232323232620e+00 0.000000000000000000e+00 2.000000000000000000e+01 -1.698517514584026444e-01 3.556551026921461744e-01 -8.984761885566886486e-01 -1.698517514584026444e-01 3.556551026921461744e-01
4.540404040404040664e+00 0.000000000000000000e+00 2.000000000000000000e+01 -2.147120265731639610e-01 4.289427854866519341e-01 -8.530213753404005672e-01 -2.147120265731639610e-01 4.289427854866519341e-01
5.448484848484849152e+00 0.000000000000000000e+00 2.000000000000000000e+01 -2.512647667900057558e-01 5.041299633144084025e-01 -7.934267082380732639e-01 -2.512647667900057558e-01 5.041299633144084025e-01
6.356565656565656752e+00 0.000000000000000000e+00 2.000000000000000000e+01 -2.885291548685900986e-01 5.811472698384642088e-01 -7.335383393082637316e-01 -2.885291548685900986e-01 5.811472698384642088e-01
7.264646464646465240e+00 0.000000000000000000e+00 2.000000000000000000e+01 -3.303888750284970088e-01 6.509893011211462799e-01 -6.703685287778519131e-01 -3.303888750284970088e-01 6.509893011211462799e-01
8.172727272727273728e+00 0.000000000000000000e+00 2.000000000000000000e+01 -3.541560000592051116e-01 7.029385128557676943e-01 -5.958133202915033566e-01 -3.541560000592051116e-01 7.029385128557676943e-01
9.080808080808081328e+00 0.000000000000000000e+00 2.000000000000000000e+01 -3.806694139544060107e-01 7.495861097330104306e-01 -5.189208695250026038e-01 -3.806694139544060107e-01 7.495861097330104306e-01
9.988888888888888928e+00 0.000000000000000000e+00 2.000000000000000000e+01 -4.013032461140672025e-01 7.880972882087752263e-01 -4.388168676965245041e-01 -4.013032461140672025e-01 7.880972882087752263e-01
1.089696969696969830e+01 0.000000000000000000e+00 2.000000000000000000e+01 -4.193147498018585106e-01 8.185049982842882432e-01 -3.617365299746075902e-01 -4.193147498018585106e-01 8.185049982842882432e-01
1.180505050505050590e+01 0.000000000000000000e+00 2.000000000000000000e+01 -4.408897937930711386e-01 8.442150909560244276e-01 -2.816473878385882257e-01 -4.408897937930711386e-01 8.442150909560244276e-01
1.271313131313131350e+01 0.000000000000000000e+00 2.000000000000000000e+01 -4.575798354549308611e-01 8.586466283795229915e-01 -2.019851084229273841e-01 -4.575798354549308611e-01 8.586466283795229915e-01
1.362121212121212288e+01 0.000000000000000000e+00 2.000000000000000000e+01 -4.648567820688609409e-01 8.637430016994547266e-01 -1.238958714125984878e-01 -4.648567820688609409e-01 8.637430016994547266e-01
