0.000000000000000000e+00 -6.552689178327988362e-01 1.455028240370476059e-07 7.553956879160824700e-01
1.000000000000000000e+00 -5.707725796473049895e-01 1.522709388992807064e-07 8.211081916061595543e-01
2.000000000000000000e+00 -4.922163719684355399e-01 1.751356987564116223e-07 8.704728847966490823e-01
3.000000000000000000e+00 -4.213120215795466139e-01 1.935881092711862250e-07 9.069157515847425799e-01
4.000000000000000000e+00 -3.586461559841044866e-01 2.037724141128305055e-07 9.334735854847654446e-01
5.000000000000000000e+00 -3.040836896031829384e-01 2.323330942435062395e-07 9.526453220990807047e-01
6.000000000000000000e+00 -2.570792825076569366e-01 2.721978123389739228e-07 9.663903158172034713e-01
7.000000000000000000e+00 -2.168908173945527929e-01 3.186719341900712901e-07 9.761958683224494226e-01
8.000000000000000000e+00 -1.827138565010754667e-01 3.630599248124762914e-07 9.831661337954907820e-01
9.000000000000000000e+00 -1.537594593093859485e-01 3.975937326868012472e-07 9.881083081690625880e-01
1.000000000000000000e+01 -1.292956499245250246e-01 4.471476917035555904e-07 9.916060885807401748e-01
1.100000000000000000e+01 -1.086654900503447874e-01 5.025023772902260983e-07 9.940783728015945009e-01
1.200000000000000000e+01 -9.129186144175123474e-02 5.534269512466865973e-07 9.958241792777448032e-01
1.300000000000000000e+01 -7.667491335241112538e-02 5.956270389671750377e-07 9.970561456919292409e-01
1.400000000000000000e+01 -6.438572347876052315e-02 6.201098843567413341e-07 9.979250866732091163e-01
1.500000000000000000e+01 -5.405848010760280764e-02 6.557520564199508611e-07 9.985377713076385442e-01
1.600000000000000000e+01 -4.538303527581726005e-02 6.903663509804586376e-07 9.989696592533114927e-01
1.700000000000000000e+01 -3.809707950113505603e-02 7.154298371551818215e-07 9.992740427595286912e-01
1.800000000000000000e+01 -3.197919122635480005e-02 7.402996035951837617e-07 9.994885348656882273e-01
1.900000000000000000e+01 -2.684268033697909464e-02 7.420454107079303677e-07 9.996396703371550618e-01
2.000000000000000000e+01 -2.253052944449387279e-02 7.456013949135744598e-07 9.997461554026575437e-01
2.100000000000000000e+01 -1.891065111433886184e-02 7.492931437826676290e-07 9.998211776482184288e-01
2.200000000000000000e+01 -1.587200117559469173e-02 7.350890364667107041e-07 9.998740318550841666e-01
2.300000000000000000e+01 -1.332143964935464386e-02 7.212805180528671747e-07 9.999112656856848913e-01
2.400000000000000000e+01 -1.118059335714833777e-02 6.956819301276718530e-07 9.999374952124248095e-01
2.500000000000000000e+01 -9.383588309825481241e-03 6.748372036691172152e-07 9.999559731658070882e-01
2.600000000000000000e+01 -7.875283089865908401e-03 6.611708033957176845e-07 9.999689894770824594e-01
2.700000000000000000e+01 -6.609205570579514133e-03 6.424432914272029738e-07 9.999781589621410394e-01
2.800000000000000000e+01 -5.546437368117571563e-03 6.306267601556120515e-07 9.999846183977650904e-01
2.900000000000000000e+01 -4.654275153975867031e-03 5.999941632880961033e-07 9.999891688025580594e-01
3.000000000000000000e+01 -3.905312026979762801e-03 5.743649621236754026e-07 9.999923742397448523e-01
3.100000000000000000e+01 -3.276514158579490587e-03 5.664430817469448753e-07 9.999946322129174003e-01
3.200000000000000000e+01 -2.748437607847548179e-03 5.494325138294519057e-07 9.999962230380741168e-01
3.300000000000000000e+01 -2.304987570007451924e-03 5.524110926000076453e-07 9.999973435124699384e-01
3.400000000000000000e+01 -1.932485514995741860e-03 5.551419254903911292e-07 9.999981327479697812e-01
3.500000000000000000e+01 -1.619405036048383656e-03 5.563296631406118114e-07 9.999986887626501897e-01
3.600000000000000000e+01 -1.356204751540319086e-03 5.823719533365296146e-07 9.999990803537434081e-01
3.700000000000000000e+01 -1.134617082877839014e-03 6.041846795021920506e-07 9.999993563216480474e-01
3.800000000000000000e+01 -9.479069168451923107e-04 6.285820213415524902e-07 9.999995507359400460e-01
3.900000000000000000e+01 -7.904370692383442870e-04 6.439316793138767660e-07 9.999996876043637517e-01
4.000000000000000000e+01 -6.573217045577742007e-04 6.615569661709127282e-07 9.999997839638461450e-01
4.100000000000000000e+01 -5.444983977190340609e-04 7.023556690652314464e-07 9.999998517604898884e-01
4.200000000000000000e+01 -4.483990321237682052e-04 7.323962357000515233e-07 9.999998994688807930e-01
4.300000000000000000e+01 -3.660957373386962139e-04 7.756998852164781665e-07 9.999999329866523512e-01
4.400000000000000000e+01 -2.951107185310300972e-04 8.091706284350892604e-07 9.999999564545034580e-01
4.500000000000000000e+01 -2.331882445158558906e-04 8.237778360098349198e-07 9.999999728112816122e-01
4.600000000000000000e+01 -1.784750968975940216e-04 8.638132041395934975e-07 9.999999840729466571e-01
4.700000000000000000e+01 -1.292164996629949572e-04 8.842970089438374806e-07 9.999999916511571607e-01
4.800000000000000000e+01 -8.390900007189313345e-05 8.918088158259369358e-07 9.999999964792422036e-01
4.900000000000000000e+01 -4.130480516744181691e-05 8.956954509049690138e-07 9.999999991465553517e-01
5.000000000000000000e+01 -1.814276020005836087e-16 8.873412133088572860e-07 9.999999999996063149e-01
5.100000000000000000e+01 4.130480516736257529e-05 8.956954510646084664e-07 9.999999991465553517e-01
5.200000000000000000e+01 8.390900007199479096e-05 8.918088156389720945e-07 9.999999964792422036e-01
5.300000000000000000e+01 1.292164996631203723e-04 8.842970090374665967e-07 9.999999916511571607e-01
5.400000000000000000e+01 1.784750968975223830e-04 8.638132040496103287e-07 9.999999840729466571e-01
