0.000000000000000000e+00 0.000000000000000000e+00 6.552717469444350185e-01 7.553932337904466499e-01
1.000000000000000000e+00 0.000000000000000000e+00 5.707756585115594250e-01 8.211060514030424917e-01
2.000000000000000000e+00 0.000000000000000000e+00 4.922196590161993512e-01 8.704710260990748960e-01
3.000000000000000000e+00 0.000000000000000000e+00 4.213154044430629241e-01 9.069141800517722674e-01
4.000000000000000000e+00 0.000000000000000000e+00 3.586494720971937222e-01 9.334723114074697792e-01
5.000000000000000000e+00 0.000000000000000000e+00 3.040870506503180470e-01 9.526442492487900982e-01
6.000000000000000000e+00 0.000000000000000000e+00 2.570828152529391342e-01 9.663893760289500312e-01
7.000000000000000000e+00 0.000000000000000000e+00 2.168945252421254910e-01 9.761950445069842441e-01
8.000000000000000000e+00 0.000000000000000000e+00 1.827175644785788144e-01 9.831654446892529320e-01
9.000000000000000000e+00 0.000000000000000000e+00 1.537631179150420468e-01 9.881077388468550993e-01
1.000000000000000000e+01 0.000000000000000000e+00 1.292992754939539801e-01 9.916056158356196804e-01
1.100000000000000000e+01 0.000000000000000000e+00 1.086691242040097594e-01 9.940779755354876013e-01
1.200000000000000000e+01 0.000000000000000000e+00 9.129548735277590032e-02 9.958238468670145283e-01
1.300000000000000000e+01 0.000000000000000000e+00 7.667847405940321492e-02 9.970558718627162698e-01
1.400000000000000000e+01 0.000000000000000000e+00 6.438911017839694939e-02 9.979248681591386116e-01
1.500000000000000000e+01 0.000000000000000000e+00 5.406175689733866419e-02 9.985375939047929084e-01
1.600000000000000000e+01 0.000000000000000000e+00 4.538623929256180300e-02 9.989695136904220840e-01
1.700000000000000000e+01 0.000000000000000000e+00 3.810010502406958877e-02 9.992739274078730194e-01
1.800000000000000000e+01 0.000000000000000000e+00 3.198194622781355689e-02 9.994884467143587692e-01
1.900000000000000000e+01 0.000000000000000000e+00 2.684517640501461050e-02 9.996396033090043654e-01
2.000000000000000000e+01 0.000000000000000000e+00 2.253277434944083585e-02 9.997461048086745405e-01
2.100000000000000000e+01 0.000000000000000000e+00 1.891272444598010236e-02 9.998211384312849503e-01
2.200000000000000000e+01 0.000000000000000000e+00 1.587394801880214965e-02 9.998740009492678160e-01
2.300000000000000000e+01 0.000000000000000000e+00 1.332319117229353519e-02 9.999112423495329915e-01
2.400000000000000000e+01 0.000000000000000000e+00 1.118210745908912104e-02 9.999374782819041574e-01
2.500000000000000000e+01 0.000000000000000000e+00 9.384928087386192747e-03 9.999559605926626737e-01
2.600000000000000000e+01 0.000000000000000000e+00 7.876416597839113951e-03 9.999689805496855266e-01
2.700000000000000000e+01 0.000000000000000000e+00 6.610170726798703968e-03 9.999781525828264073e-01
2.800000000000000000e+01 0.000000000000000000e+00 5.547247048606211012e-03 9.999846139067248840e-01
2.900000000000000000e+01 0.000000000000000000e+00 4.654995612134406845e-03 9.999891654492318871e-01
3.000000000000000000e+01 0.000000000000000000e+00 3.905991675147625890e-03 9.999923715854205364e-01
3.100000000000000000e+01 0.000000000000000000e+00 3.277142678546934602e-03 9.999946301535146409e-01
3.200000000000000000e+01 0.000000000000000000e+00 2.749094935763572202e-03 9.999962212313776577e-01
3.300000000000000000e+01 0.000000000000000000e+00 2.305574756605354662e-03 9.999973421589888334e-01
3.400000000000000000e+01 0.000000000000000000e+00 1.933019728938973215e-03 9.999981317156184657e-01
3.500000000000000000e+01 0.000000000000000000e+00 1.619951663502724884e-03 9.999986878774431709e-01
3.600000000000000000e+01 0.000000000000000000e+00 1.356679627374839971e-03 9.999990797097708661e-01
3.700000000000000000e+01 0.000000000000000000e+00 1.135161762934267394e-03 9.999993557036783720e-01
3.800000000000000000e+01 0.000000000000000000e+00 9.485655993670440156e-04 9.999995501115507279e-01
3.900000000000000000e+01 0.000000000000000000e+00 7.911683566856849738e-04 9.999996870262667370e-01
4.000000000000000000e+01 0.000000000000000000e+00 6.581086791639925368e-04 9.999997834464597890e-01
4.100000000000000000e+01 0.000000000000000000e+00 5.452336620639841504e-04 9.999998513601159322e-01
4.200000000000000000e+01 0.000000000000000000e+00 4.491262225427229606e-04 9.999998991428130646e-01
4.300000000000000000e+01 0.000000000000000000e+00 3.668390675012547916e-04 9.999999327145470129e-01
4.400000000000000000e+01 0.000000000000000000e+00 2.958401911761563536e-04 9.999999562392897223e-01
4.500000000000000000e+01 0.000000000000000000e+00 2.339407531681334917e-04 9.999999726358617114e-01
4.600000000000000000e+01 0.000000000000000000e+00 1.792068220700333619e-04 9.999999839424573711e-01
4.700000000000000000e+01 0.000000000000000000e+00 1.299770159140398130e-04 9.999999915529876882e-01
4.800000000000000000e+01 0.000000000000000000e+00 8.476042295419336492e-05 9.999999964078354342e-01
4.900000000000000000e+01 0.000000000000000000e+00 4.209806726141636910e-05 9.999999991138763811e-01
