"x","y","z","mx","my","mz"
0.1629,0,-0.1,0.59604,0.79875,0.062164
0.1638,0,-0.1,0.59608,0.79829,0.069131
0.1647,0,-0.1,0.59612,0.79782,0.076098
0.1656,0,-0.1,0.59606,0.79713,0.082804
0.1665,0,-0.1,0.59591,0.79624,0.089275
0.1674,0,-0.1,0.59577,0.79534,0.095745
0.1683,0,-0.1,0.59562,0.79445,0.10222
0.1692,0,-0.1,0.59548,0.79355,0.10869
0.1701,0,-0.1,0.59533,0.79266,0.11516
0.171,0,-0.1,0.59519,0.79176,0.12163
0.1719,0,-0.1,0.59504,0.79087,0.1281
0.1728,0,-0.1,0.5949,0.78997,0.13457
0.1737,0,-0.1,0.59475,0.78908,0.14104
0.1746,0,-0.1,0.59461,0.78818,0.14751
0.1755,0,-0.1,0.59446,0.78728,0.15398
0.1764,0,-0.1,0.59432,0.78639,0.16045
0.1773,0,-0.1,0.59417,0.78549,0.16692
0.1782,0,-0.1,0.59403,0.7846,0.17339
0.1791,0,-0.1,0.59388,0.7837,0.17986
0.18,0,-0.1,0.59377,0.78273,0.18636
0.1809,0,-0.1,0.59335,0.78122,0.19241
0.1818,0,-0.1,0.59289,0.77972,0.19848
0.1827,0,-0.1,0.59243,0.77822,0.20455
0.1836,0,-0.1,0.59198,0.77672,0.21063
0.1845,0,-0.1,0.59152,0.77521,0.2167
0.1854,0,-0.1,0.59106,0.77371,0.22278
0.1863,0,-0.1,0.5906,0.77221,0.22885
0.1872,0,-0.1,0.59015,0.77071,0.23492
0.1881,0,-0.1,0.58969,0.76921,0.241
0.189,0,-0.1,0.58923,0.7677,0.24707
0.1899,0,-0.1,0.58878,0.7662,0.25315
0.1908,0,-0.1,0.58832,0.7647,0.25922
0.1917,0,-0.1,0.58786,0.7632,0.26529
0.1926,0,-0.1,0.58741,0.7617,0.27137
0.1935,0,-0.1,0.58684,0.76015,0.27728
0.1944,0,-0.1,0.58601,0.75851,0.28281
0.1953,0,-0.1,0.58518,0.75687,0.28834
0.1962,0,-0.1,0.58435,0.75523,0.29388
0.1971,0,-0.1,0.58352,0.75359,0.29941
0.198,0,-0.1,0.58269,0.75195,0.30494
0.1989,0,-0.1,0.58186,0.75031,0.31048
0.1998,0,-0.1,0.58103,0.74867,0.31601
0.2007,0,-0.1,0.5802,0.74703,0.32154
0.2016,0,-0.1,0.57937,0.74539,0.32708
0.2025,0,-0.1,0.57846,0.74375,0.33269
0.2034,0,-0.1,0.57749,0.74212,0.33835
0.2043,0,-0.1,0.57652,0.74049,0.34402
0.2052,0,-0.1,0.57556,0.73885,0.34968
0.2061,0,-0.1,0.57431,0.73717,0.35493
0.207,0,-0.1,0.57306,0.73548,0.36016
0.2079,0,-0.1,0.57201,0.73358,0.36531
0.2088,0,-0.1,0.57115,0.73149,0.37038
0.2097,0,-0.1,0.57029,0.72939,0.37546
0.2106,0,-0.1,0.56943,0.7273,0.38054
0.2115,0,-0.1,0.56857,0.72521,0.38561
0.2124,0,-0.1,0.5677,0.72311,0.39069
0.2133,0,-0.1,0.56684,0.72102,0.39576
0.2142,0,-0.1,0.56598,0.71893,0.40084
0.2151,0,-0.1,0.56512,0.71683,0.40591
0.216,0,-0.1,0.56425,0.71474,0.41099
0.2169,0,-0.1,0.56339,0.71264,0.41606
0.2178,0,-0.1,0.56253,0.71055,0.42114
0.2187,0,-0.1,0.56167,0.70846,0.42621
0.2196,0,-0.1,0.5608,0.70636,0.43129
0.2205,0,-0.1,0.55943,0.7044,0.43612
0.2214,0,-0.1,0.55798,0.70246,0.44091
0.2223,0,-0.1,0.55659,0.70044,0.44566
0.2232,0,-0.1,0.55529,0.69828,0.45032
0.2241,0,-0.1,0.55399,0.69613,0.45498
0.225,0,-0.1,0.55269,0.69397,0.45964
0.2259,0,-0.1,0.55139,0.69182,0.4643
0.2268,0,-0.1,0.55009,0.68966,0.46895
0.2277,0,-0.1,0.54879,0.68751,0.47361
0.2286,0,-0.1,0.54749,0.68535,0.47827
0.2295,0,-0.1,0.54619,0.68319,0.48293
0.2304,0,-0.1,0.54489,0.68104,0.48759
0.2313,0,-0.1,0.54359,0.67888,0.49225
0.2322,0,-0.1,0.54229,0.67673,0.49691
0.2331,0,-0.1,0.54099,0.67457,0.50157
0.234,0,-0.1,0.53967,0.67241,0.50618
0.2349,0,-0.1,0.53827,0.67021,0.51047
0.2358,0,-0.1,0.53686,0.668,0.51476
0.2367,0,-0.1,0.53549,0.66563,0.51902
0.2376,0,-0.1,0.53413,0.66323,0.52326
0.2385,0,-0.1,0.53277,0.66082,0.52751
0.2394,0,-0.1,0.5314,0.65841,0.53176
0.2403,0,-0.1,0.53004,0.656,0.53601
0.2412,0,-0.1,0.52868,0.65359,0.54026
0.2421,0,-0.1,0.52732,0.65118,0.54451
0.243,0,-0.1,0.52595,0.64877,0.54876
0.2439,0,-0.1,0.52459,0.64637,0.55301
0.2448,0,-0.1,0.52323,0.64396,0.55726
0.2457,0,-0.1,0.52178,0.64161,0.56143
0.2466,0,-0.1,0.52008,0.63944,0.56535
0.2475,0,-0.1,0.51839,0.63727,0.56928
0.2484,0,-0.1,0.5167,0.63509,0.5732
0.2493,0,-0.1,0.515,0.63292,0.57713
0.2502,0,-0.1,0.51331,0.63075,0.58106
0.2511,0,-0.1,0.51162,0.62858,0.58498
0.252,0,-0.1,0.51006,0.62626,0.58881
0.2529,0,-0.1,0.50868,0.62375,0.5925
0.2538,0,-0.1,0.5073,0.62124,0.59619
0.2547,0,-0.1,0.50592,0.61873,0.59988
0.2556,0,-0.1,0.50454,0.61622,0.60357
0.2565,0,-0.1,0.50316,0.61371,0.60726
0.2574,0,-0.1,0.50178,0.6112,0.61095
0.2583,0,-0.1,0.5004,0.60869,0.61464
0.2592,0,-0.1,0.49902,0.60618,0.61833
0.2601,0,-0.1,0.49764,0.60367,0.62202
0.261,0,-0.1,0.49607,0.60125,0.62565
0.2619,0,-0.1,0.49436,0.59888,0.62925
0.2628,0,-0.1,0.49264,0.59652,0.63285
0.2637,0,-0.1,0.49093,0.59415,0.63645
0.2646,0,-0.1,0.48921,0.59179,0.64004
0.2655,0,-0.1,0.4875,0.58942,0.64364
0.2664,0,-0.1,0.48583,0.58706,0.64695
0.2673,0,-0.1,0.48417,0.58469,0.65018
0.2682,0,-0.1,0.48251,0.58232,0.65341
0.2691,0,-0.1,0.48086,0.57995,0.65663
0.27,0,-0.1,0.4792,0.57759,0.65986
0.2709,0,-0.1,0.47754,0.57522,0.66309
0.2718,0,-0.1,0.47588,0.57285,0.66632
0.2727,0,-0.1,0.47428,0.57038,0.6696
0.2736,0,-0.1,0.4727,0.56782,0.67293
0.2745,0,-0.1,0.47113,0.56527,0.67625
0.2754,0,-0.1,0.46956,0.56271,0.67957
0.2763,0,-0.1,0.46799,0.56016,0.6829
0.2772,0,-0.1,0.46641,0.5576,0.68622
0.2781,0,-0.1,0.46484,0.55505,0.68955
0.279,0,-0.1,0.46323,0.55261,0.69253
0.2799,0,-0.1,0.46161,0.55018,0.69547
0.2808,0,-0.1,0.45999,0.54776,0.69841
0.2817,0,-0.1,0.45837,0.54533,0.70135
0.2826,0,-0.1,0.45672,0.54288,0.7043
0.2835,0,-0.1,0.45499,0.54039,0.70725
0.2844,0,-0.1,0.45326,0.5379,0.7102
0.2853,0,-0.1,0.45153,0.5354,0.71315
0.2862,0,-0.1,0.4498,0.53291,0.7161
0.2871,0,-0.1,0.44807,0.53042,0.71905
0.288,0,-0.1,0.44634,0.52792,0.722
0.2889,0,-0.1,0.44461,0.52543,0.72495
0.2898,0,-0.1,0.44288,0.52294,0.7279
0.2907,0,-0.1,0.44115,0.52044,0.73085
0.2916,0,-0.1,0.43945,0.51794,0.7337
0.2925,0,-0.1,0.43779,0.51542,0.7364
0.2934,0,-0.1,0.43613,0.51291,0.73909
0.2943,0,-0.1,0.43448,0.51039,0.74179
0.2952,0,-0.1,0.43282,0.50787,0.74448
0.2961,0,-0.1,0.43105,0.50542,0.74715
0.297,0,-0.1,0.42918,0.50303,0.74978
0.2979,0,-0.1,0.4273,0.50064,0.75242
0.2988,0,-0.1,0.42543,0.49825,0.75506
0.2997,0,-0.1,0.42356,0.49586,0.75769
0.3006,0,-0.1,0.42168,0.49346,0.76033
0.3015,0,-0.1,0.41981,0.49107,0.76297
0.3024,0,-0.1,0.41794,0.48868,0.7656
0.3033,0,-0.1,0.41616,0.48625,0.76807
0.3042,0,-0.1,0.41443,0.48379,0.77046
