"x","y","z","mx","my","mz"
0.9,0,0.0844,0.3996,-0.8495,0.34357
0.9,0,0.0846,0.40067,-0.84897,0.34377
0.9,0,0.0848,0.40174,-0.84843,0.34398
0.9,0,0.085,0.40281,-0.84789,0.34418
0.9,0,0.0852,0.40388,-0.84736,0.34439
0.9,0,0.0854,0.40495,-0.84682,0.34459
0.9,0,0.0856,0.40603,-0.84629,0.3448
0.9,0,0.0858,0.40707,-0.84569,0.34505
0.9,0,0.086,0.40809,-0.845,0.34536
0.9,0,0.0862,0.4091,-0.84432,0.34568
0.9,0,0.0864,0.41012,-0.84364,0.34599
0.9,0,0.0866,0.41113,-0.84295,0.3463
0.9,0,0.0868,0.41215,-0.84227,0.34662
0.9,0,0.087,0.41316,-0.84159,0.34693
0.9,0,0.0872,0.41418,-0.8409,0.34724
0.9,0,0.0874,0.41519,-0.84022,0.34756
0.9,0,0.0876,0.41621,-0.83954,0.34787
0.9,0,0.0878,0.41722,-0.83885,0.34819
0.9,0,0.088,0.41824,-0.83817,0.3485
0.9,0,0.0882,0.41925,-0.83749,0.34881
0.9,0,0.0884,0.42027,-0.83681,0.34913
0.9,0,0.0886,0.42128,-0.83612,0.34944
0.9,0,0.0888,0.4223,-0.83544,0.34976
0.9,0,0.089,0.42331,-0.83476,0.35007
0.9,0,0.0892,0.42433,-0.83407,0.35038
0.9,0,0.0894,0.42534,-0.83339,0.3507
0.9,0,0.0896,0.42636,-0.83271,0.35101
0.9,0,0.0898,0.42737,-0.83202,0.35132
0.9,0,0.09,0.42839,-0.83134,0.35164
0.9,0,0.0902,0.4294,-0.83066,0.35195
0.9,0,0.0904,0.43042,-0.82997,0.35227
0.9,0,0.0906,0.43143,-0.82929,0.35258
0.9,0,0.0908,0.43245,-0.82861,0.35289
0.9,0,0.091,0.43346,-0.82792,0.35321
0.9,0,0.0912,0.43448,-0.82724,0.35352
0.9,0,0.0914,0.43549,-0.82656,0.35383
0.9,0,0.0916,0.43651,-0.82588,0.35415
0.9,0,0.0918,0.43752,-0.82519,0.35446
0.9,0,0.092,0.43854,-0.82451,0.35478
0.9,0,0.0922,0.43955,-0.82383,0.35509
0.9,0,0.0924,0.44057,-0.82314,0.3554
0.9,0,0.0926,0.44158,-0.82246,0.35572
0.9,0,0.0928,0.4426,-0.82178,0.35603
0.9,0,0.093,0.44361,-0.82109,0.35635
0.9,0,0.0932,0.44463,-0.82041,0.35666
0.9,0,0.0934,0.44564,-0.81973,0.35697
0.9,0,0.0936,0.44666,-0.81904,0.35729
0.9,0,0.0938,0.44767,-0.81836,0.3576
0.9,0,0.094,0.44869,-0.81768,0.35791
0.9,0,0.0942,0.4497,-0.81699,0.35823
0.9,0,0.0944,0.45072,-0.81631,0.35854
0.9,0,0.0946,0.45173,-0.81563,0.35886
0.9,0,0.0948,0.45274,-0.81494,0.35917
0.9,0,0.095,0.45376,-0.81426,0.35948
0.9,0,0.0952,0.45477,-0.81358,0.3598
0.9,0,0.0954,0.45579,-0.8129,0.36011
0.9,0,0.0956,0.4568,-0.81221,0.36042
0.9,0,0.0958,0.45782,-0.81153,0.36074
0.9,0,0.096,0.45883,-0.81085,0.36105
0.9,0,0.0962,0.45985,-0.81016,0.36137
0.9,0,0.0964,0.46086,-0.80948,0.36168
0.9,0,0.0966,0.46188,-0.8088,0.36199
0.9,0,0.0968,0.46289,-0.80811,0.36231
0.9,0,0.097,0.46391,-0.80743,0.36262
0.9,0,0.0972,0.46492,-0.80675,0.36293
0.9,0,0.0974,0.46594,-0.80606,0.36325
0.9,0,0.0976,0.46695,-0.80538,0.36356
0.9,0,0.0978,0.46797,-0.8047,0.36388
0.9,0,0.098,0.46898,-0.80401,0.36419
0.9,0,0.0982,0.47,-0.80333,0.3645
0.9,0,0.0984,0.47101,-0.80265,0.36482
0.9,0,0.0986,0.47203,-0.80197,0.36513
0.9,0,0.0988,0.47304,-0.80128,0.36545
0.9,0,0.099,0.47406,-0.8006,0.36576
0.9,0,0.0992,0.47507,-0.79992,0.36607
0.9,0,0.0994,0.47609,-0.79923,0.36639
0.9,0,0.0996,0.4771,-0.79855,0.3667
0.9,0,0.0998,0.47812,-0.79787,0.36701
0.9,0,0.1,0.47913,-0.79718,0.36733
