"x","y","z","mx","my","mz"
0.15,0,-0.0542,0.29265,0.95353,-0.049343
0.15,0,-0.054,0.29149,0.95387,-0.049401
0.15,0,-0.0538,0.29033,0.95422,-0.04946
0.15,0,-0.0536,0.28917,0.95456,-0.049519
0.15,0,-0.0534,0.28801,0.9549,-0.049578
0.15,0,-0.0532,0.28685,0.95524,-0.049636
0.15,0,-0.053,0.28569,0.95558,-0.049695
0.15,0,-0.0528,0.28453,0.95592,-0.049754
0.15,0,-0.0526,0.28337,0.95626,-0.049813
0.15,0,-0.0524,0.28221,0.9566,-0.049871
0.15,0,-0.0522,0.28105,0.95694,-0.04993
0.15,0,-0.052,0.27989,0.95728,-0.049989
0.15,0,-0.0518,0.27873,0.95762,-0.050048
0.15,0,-0.0516,0.27757,0.95796,-0.050107
0.15,0,-0.0514,0.2764,0.9583,-0.050165
0.15,0,-0.0512,0.27524,0.95865,-0.050224
0.15,0,-0.051,0.27408,0.95899,-0.050283
0.15,0,-0.0508,0.27292,0.95933,-0.050342
0.15,0,-0.0506,0.27176,0.95967,-0.0504
0.15,0,-0.0504,0.2706,0.96001,-0.050459
0.15,0,-0.0502,0.26944,0.96035,-0.050518
0.15,0,-0.05,0.26828,0.96069,-0.050577
0.15,0,-0.0498,0.26712,0.96103,-0.050636
0.15,0,-0.0496,0.26596,0.96137,-0.050694
0.15,0,-0.0494,0.2648,0.96171,-0.050753
0.15,0,-0.0492,0.26364,0.96205,-0.050812
0.15,0,-0.049,0.26248,0.96239,-0.050871
0.15,0,-0.0488,0.26132,0.96274,-0.050929
0.15,0,-0.0486,0.26016,0.96308,-0.050988
0.15,0,-0.0484,0.259,0.96342,-0.051047
0.15,0,-0.0482,0.25784,0.96376,-0.051106
0.15,0,-0.048,0.25668,0.9641,-0.051164
0.15,0,-0.0478,0.25551,0.96441,-0.051223
0.15,0,-0.0476,0.25435,0.96469,-0.051284
0.15,0,-0.0474,0.25319,0.96497,-0.051345
0.15,0,-0.0472,0.25204,0.96526,-0.051407
0.15,0,-0.047,0.25088,0.96554,-0.051468
0.15,0,-0.0468,0.24972,0.96583,-0.05153
0.15,0,-0.0466,0.24857,0.96611,-0.051591
0.15,0,-0.0464,0.24741,0.9664,-0.051652
0.15,0,-0.0462,0.24626,0.96668,-0.051714
0.15,0,-0.046,0.2451,0.96697,-0.051775
0.15,0,-0.0458,0.24394,0.96725,-0.051837
0.15,0,-0.0456,0.24279,0.96754,-0.051898
0.15,0,-0.0454,0.24163,0.96782,-0.051959
0.15,0,-0.0452,0.24047,0.96811,-0.052021
0.15,0,-0.045,0.23932,0.96839,-0.052082
0.15,0,-0.0448,0.23816,0.96867,-0.052143
0.15,0,-0.0446,0.23701,0.96896,-0.052205
0.15,0,-0.0444,0.23585,0.96924,-0.052266
0.15,0,-0.0442,0.23469,0.96953,-0.052328
0.15,0,-0.044,0.23354,0.96981,-0.052389
0.15,0,-0.0438,0.23238,0.9701,-0.05245
0.15,0,-0.0436,0.23122,0.97038,-0.052512
0.15,0,-0.0434,0.23007,0.97067,-0.052573
0.15,0,-0.0432,0.22891,0.97095,-0.052635
0.15,0,-0.043,0.22776,0.97124,-0.052696
0.15,0,-0.0428,0.22661,0.97151,-0.052753
0.15,0,-0.0426,0.22551,0.97173,-0.052801
0.15,0,-0.0424,0.22441,0.97196,-0.052849
0.15,0,-0.0422,0.22331,0.97218,-0.052897
0.15,0,-0.042,0.22221,0.97241,-0.052944
0.15,0,-0.0418,0.22111,0.97263,-0.052992
0.15,0,-0.0416,0.22001,0.97286,-0.05304
0.15,0,-0.0414,0.21891,0.97309,-0.053087
0.15,0,-0.0412,0.21781,0.97331,-0.053135
0.15,0,-0.041,0.21671,0.97354,-0.053183
0.15,0,-0.0408,0.21561,0.97376,-0.05323
0.15,0,-0.0406,0.21451,0.97399,-0.053278
0.15,0,-0.0404,0.21341,0.97421,-0.053326
0.15,0,-0.0402,0.21231,0.97444,-0.053373
0.15,0,-0.04,0.2112,0.97467,-0.053421
0.15,0,-0.0398,0.2101,0.97489,-0.053469
0.15,0,-0.0396,0.209,0.97512,-0.053517
0.15,0,-0.0394,0.2079,0.97534,-0.053564
0.15,0,-0.0392,0.2068,0.97557,-0.053612
0.15,0,-0.039,0.2057,0.97579,-0.05366
0.15,0,-0.0388,0.2046,0.97602,-0.053707
0.15,0,-0.0386,0.2035,0.97625,-0.053755
0.15,0,-0.0384,0.2024,0.97647,-0.053803
0.15,0,-0.0382,0.2013,0.9767,-0.05385
0.15,0,-0.038,0.2002,0.97692,-0.053898
0.15,0,-0.0378,0.1991,0.97715,-0.053946
0.15,0,-0.0376,0.198,0.97737,-0.053993
0.15,0,-0.0374,0.1969,0.9776,-0.054041
0.15,0,-0.0372,0.19579,0.97783,-0.054089
0.15,0,-0.037,0.19469,0.97805,-0.054137
0.15,0,-0.0368,0.19359,0.97828,-0.054184
0.15,0,-0.0366,0.19249,0.9785,-0.054232
0.15,0,-0.0364,0.19139,0.97873,-0.05428
0.15,0,-0.0362,0.19029,0.97895,-0.054327
0.15,0,-0.036,0.18919,0.97918,-0.054375
0.15,0,-0.0358,0.18809,0.97941,-0.054423
0.15,0,-0.0356,0.18699,0.97963,-0.05447
0.15,0,-0.0354,0.18589,0.97986,-0.054518
0.15,0,-0.0352,0.18479,0.98008,-0.054566
0.15,0,-0.035,0.18369,0.98031,-0.054614
0.15,0,-0.0348,0.18259,0.98053,-0.054661
0.15,0,-0.0346,0.18149,0.98076,-0.054709
0.15,0,-0.0344,0.18039,0.98099,-0.054757
0.15,0,-0.0342,0.17928,0.98121,-0.054804
0.15,0,-0.034,0.17818,0.98144,-0.054852
0.15,0,-0.0338,0.17708,0.98166,-0.0549
0.15,0,-0.0336,0.17598,0.98189,-0.054947
0.15,0,-0.0334,0.17488,0.98205,-0.054996
0.15,0,-0.0332,0.17379,0.98223,-0.055045
0.15,0,-0.033,0.1727,0.9824,-0.055095
0.15,0,-0.0328,0.17161,0.98258,-0.055145
0.15,0,-0.0326,0.17052,0.98275,-0.055195
0.15,0,-0.0324,0.16943,0.98293,-0.055244
0.15,0,-0.0322,0.16834,0.9831,-0.055294
0.15,0,-0.032,0.16725,0.98328,-0.055344
0.15,0,-0.0318,0.16616,0.98345,-0.055393
0.15,0,-0.0316,0.16507,0.98363,-0.055443
0.15,0,-0.0314,0.16398,0.9838,-0.055493
0.15,0,-0.0312,0.16289,0.98398,-0.055543
0.15,0,-0.031,0.1618,0.98416,-0.055592
0.15,0,-0.0308,0.16071,0.98433,-0.055642
0.15,0,-0.0306,0.15962,0.98451,-0.055692
0.15,0,-0.0304,0.15853,0.98468,-0.055741
0.15,0,-0.0302,0.15744,0.98486,-0.055791
0.15,0,-0.03,0.15635,0.98503,-0.055841
0.15,0,-0.0298,0.15526,0.98521,-0.055891
0.15,0,-0.0296,0.15417,0.98538,-0.05594
0.15,0,-0.0294,0.15308,0.98556,-0.05599
0.15,0,-0.0292,0.15199,0.98573,-0.05604
0.15,0,-0.029,0.1509,0.98591,-0.056089
0.15,0,-0.0288,0.14981,0.98608,-0.056139
0.15,0,-0.0286,0.14872,0.98626,-0.056189
0.15,0,-0.0284,0.14765,0.9864,-0.056222
0.15,0,-0.0282,0.14659,0.98653,-0.056253
0.15,0,-0.028,0.14553,0.98666,-0.056284
0.15,0,-0.0278,0.14448,0.98679,-0.056315
0.15,0,-0.0276,0.14342,0.98693,-0.056346
0.15,0,-0.0274,0.14236,0.98706,-0.056377
0.15,0,-0.0272,0.1413,0.98719,-0.056408
0.15,0,-0.027,0.14024,0.98732,-0.056439
0.15,0,-0.0268,0.13918,0.98746,-0.05647
0.15,0,-0.0266,0.13812,0.98759,-0.056501
0.15,0,-0.0264,0.13706,0.98772,-0.056531
0.15,0,-0.0262,0.136,0.98785,-0.056562
0.15,0,-0.026,0.13494,0.98798,-0.056593
0.15,0,-0.0258,0.13388,0.98812,-0.056624
0.15,0,-0.0256,0.13283,0.98825,-0.056655
0.15,0,-0.0254,0.13177,0.98838,-0.056686
0.15,0,-0.0252,0.13071,0.98851,-0.056717
0.15,0,-0.025,0.12965,0.98865,-0.056748
0.15,0,-0.0248,0.12859,0.98878,-0.056779
0.15,0,-0.0246,0.12753,0.98891,-0.05681
0.15,0,-0.0244,0.12647,0.98904,-0.056841
0.15,0,-0.0242,0.12541,0.98917,-0.056871
0.15,0,-0.024,0.12435,0.98931,-0.056902
0.15,0,-0.0238,0.12329,0.98944,-0.056933
0.15,0,-0.0236,0.12223,0.98957,-0.056964
0.15,0,-0.0234,0.12117,0.9897,-0.056995
0.15,0,-0.0232,0.12012,0.98984,-0.057026
0.15,0,-0.023,0.11906,0.98997,-0.057057
0.15,0,-0.0228,0.118,0.9901,-0.057088
0.15,0,-0.0226,0.11694,0.99023,-0.057119
0.15,0,-0.0224,0.11588,0.99037,-0.05715
0.15,0,-0.0222,0.11482,0.9905,-0.05718
0.15,0,-0.022,0.11376,0.99063,-0.057211
0.15,0,-0.0218,0.1127,0.99076,-0.057242
0.15,0,-0.0216,0.11164,0.99089,-0.057273
0.15,0,-0.0214,0.11058,0.99103,-0.057304
0.15,0,-0.0212,0.10952,0.99116,-0.057335
0.15,0,-0.021,0.10847,0.99129,-0.057366
0.15,0,-0.0208,0.10741,0.99142,-0.057397
0.15,0,-0.0206,0.10635,0.99156,-0.057428
0.15,0,-0.0204,0.10529,0.99169,-0.057459
0.15,0,-0.0202,0.10423,0.99182,-0.05749
0.15,0,-0.02,0.10317,0.99195,-0.05752
0.15,0,-0.0198,0.10211,0.99208,-0.057551
0.15,0,-0.0196,0.10105,0.99222,-0.057582
0.15,0,-0.0194,0.099993,0.99235,-0.057613
0.15,0,-0.0192,0.098931,0.99245,-0.057644
0.15,0,-0.019,0.097886,0.99253,-0.057676
0.15,0,-0.0188,0.096842,0.99262,-0.057708
0.15,0,-0.0186,0.095798,0.9927,-0.05774
0.15,0,-0.0184,0.094755,0.99279,-0.057772
0.15,0,-0.0182,0.093711,0.99288,-0.057804
0.15,0,-0.018,0.092667,0.99297,-0.057836
0.15,0,-0.0178,0.091624,0.99305,-0.057868
0.15,0,-0.0176,0.09058,0.99314,-0.0579
0.15,0,-0.0174,0.089537,0.99323,-0.057932
0.15,0,-0.0172,0.088493,0.99332,-0.057964
0.15,0,-0.017,0.087449,0.9934,-0.057996
0.15,0,-0.0168,0.086406,0.99349,-0.058028
0.15,0,-0.0166,0.085362,0.99358,-0.05806
0.15,0,-0.0164,0.084318,0.99367,-0.058092
0.15,0,-0.0162,0.083275,0.99375,-0.058124
0.15,0,-0.016,0.082231,0.99384,-0.058156
0.15,0,-0.0158,0.081187,0.99393,-0.058188
0.15,0,-0.0156,0.080144,0.99402,-0.05822
0.15,0,-0.0154,0.0791,0.9941,-0.058252
0.15,0,-0.0152,0.078056,0.99419,-0.058284
0.15,0,-0.015,0.077013,0.99428,-0.058316
0.15,0,-0.0148,0.075969,0.99437,-0.058348
0.15,0,-0.0146,0.074925,0.99445,-0.05838
0.15,0,-0.0144,0.073882,0.99454,-0.058413
0.15,0,-0.0142,0.07284,0.99461,-0.058435
0.15,0,-0.014,0.071802,0.99467,-0.058446
0.15,0,-0.0138,0.070764,0.99472,-0.058457
0.15,0,-0.0136,0.069726,0.99477,-0.058468
0.15,0,-0.0134,0.068688,0.99482,-0.058479
0.15,0,-0.0132,0.067649,0.99487,-0.05849
0.15,0,-0.013,0.066611,0.99492,-0.058501
0.15,0,-0.0128,0.065573,0.99497,-0.058512
0.15,0,-0.0126,0.064535,0.99502,-0.058523
0.15,0,-0.0124,0.063497,0.99508,-0.058533
0.15,0,-0.0122,0.062458,0.99513,-0.058544
0.15,0,-0.012,0.06142,0.99518,-0.058555
0.15,0,-0.0118,0.060382,0.99523,-0.058566
0.15,0,-0.0116,0.059344,0.99528,-0.058577
0.15,0,-0.0114,0.058306,0.99533,-0.058588
0.15,0,-0.0112,0.057267,0.99538,-0.058599
0.15,0,-0.011,0.056229,0.99544,-0.05861
0.15,0,-0.0108,0.055191,0.99549,-0.058621
0.15,0,-0.0106,0.054153,0.99554,-0.058631
0.15,0,-0.0104,0.053115,0.99559,-0.058642
0.15,0,-0.0102,0.052076,0.99564,-0.058653
0.15,0,-0.01,0.051038,0.99569,-0.058664
0.15,0,-0.0098,0.05,0.99574,-0.058675
0.15,0,-0.0096,0.048962,0.9958,-0.058686
0.15,0,-0.0094,0.047924,0.99585,-0.058697
0.15,0,-0.0092,0.046885,0.9959,-0.058708
0.15,0,-0.009,0.045847,0.99595,-0.058719
0.15,0,-0.0088,0.044809,0.996,-0.058729
0.15,0,-0.0086,0.043771,0.99605,-0.05874
0.15,0,-0.0084,0.042733,0.9961,-0.058751
0.15,0,-0.0082,0.041694,0.99615,-0.058762
0.15,0,-0.008,0.040656,0.99621,-0.058773
0.15,0,-0.0078,0.039618,0.99626,-0.058784
0.15,0,-0.0076,0.03858,0.99631,-0.058795
0.15,0,-0.0074,0.037542,0.99636,-0.058806
0.15,0,-0.0072,0.036503,0.99641,-0.058817
0.15,0,-0.007,0.035465,0.99646,-0.058827
0.15,0,-0.0068,0.034427,0.99651,-0.058838
0.15,0,-0.0066,0.033389,0.99657,-0.058849
0.15,0,-0.0064,0.032351,0.99662,-0.05886
0.15,0,-0.0062,0.031312,0.99667,-0.058871
0.15,0,-0.006,0.030274,0.99672,-0.058882
0.15,0,-0.0058,0.029236,0.99677,-0.058893
0.15,0,-0.0056,0.028198,0.99682,-0.058904
0.15,0,-0.0054,0.02716,0.99687,-0.058915
0.15,0,-0.0052,0.026121,0.99693,-0.058925
0.15,0,-0.005,0.025083,0.99698,-0.058936
0.15,0,-0.0048,0.024055,0.99697,-0.058947
0.15,0,-0.0046,0.023035,0.99698,-0.058958
0.15,0,-0.0044,0.022016,0.99699,-0.058969
0.15,0,-0.0042,0.020997,0.997,-0.05898
0.15,0,-0.004,0.019978,0.99701,-0.058991
0.15,0,-0.0038,0.018959,0.99703,-0.059002
0.15,0,-0.0036,0.01794,0.99704,-0.059013
0.15,0,-0.0034,0.01692,0.99705,-0.059024
0.15,0,-0.0032,0.015901,0.99706,-0.059035
0.15,0,-0.003,0.014882,0.99707,-0.059046
0.15,0,-0.0028,0.013863,0.99708,-0.059056
0.15,0,-0.0026,0.012844,0.9971,-0.059067
0.15,0,-0.0024,0.011824,0.99711,-0.059078
0.15,0,-0.0022,0.010805,0.99712,-0.059089
0.15,0,-0.002,0.0097861,0.99713,-0.0591
0.15,0,-0.0018,0.0087669,0.99714,-0.059111
0.15,0,-0.0016,0.0077477,0.99716,-0.059122
0.15,0,-0.0014,0.0067285,0.99717,-0.059133
0.15,0,-0.0012,0.0057093,0.99718,-0.059144
0.15,0,-0.001,0.0046901,0.99719,-0.059155
0.15,0,-8e-04,0.003671,0.9972,-0.059166
0.15,0,-6e-04,0.0026518,0.99721,-0.059177
0.15,0,-4e-04,0.0016326,0.99723,-0.059188
0.15,0,-2e-04,0.0006134,0.99724,-0.059199
0.15,0,0,-0.00040578,0.99725,-0.05921
0.15,0,2e-04,-0.0014449,0.99722,-0.0592
